freq,items
0.48,56;69;170;17;?;?;?;?;?
0.41,11;69;18;170;7;143;?;?;?
0.47,11;29;57;18;24;?;?;?;?
0.43,29;57;26;?;?;?;?;?;?
0.41,29;69;145;28;81;?;?;?;?
0.4,56;69;3;170;7;?;?;?;?
0.61,11;29;63;18;147;?;?;?;?
0.61,182;56;69;5;145;?;?;?;?
0.62,182;56;57;22;24;?;?;?;?
0.44,3;145;22;18;170;147;?;?;?
0.55,11;56;22;170;24;147;?;?;?
0.41,29;26;170;?;?;?;?;?;?
0.57,182;29;3;22;147;?;?;?;?
0.64,56;57;145;22;170;24;?;?;?
0.8,11;145;18;170;?;?;?;?;?
0.61,182;56;69;145;22;170;24;?;?
0.5,182;11;56;69;22;170;?;?;?
0.41,29;3;22;170;147;7;?;?;?
0.43,182;18;143;?;?;?;?;?;?
0.56,11;5;145;22;18;147;?;?;?
0.44,182;69;57;3;170;?;?;?;?
0.4,182;145;147;143;?;?;?;?;?
0.49,11;56;69;57;22;170;?;?;?
0.49,11;69;145;22;170;7;?;?;?
0.47,11;56;29;25;22;?;?;?;?
0.4,17;24;7;143;?;?;?;?;?
0.47,56;69;145;94;81;?;?;?;?
0.41,25;69;22;170;?;?;?;?;?
0.5,145;22;18;24;147;?;?;?;?
0.42,11;56;145;94;81;?;?;?;?
0.44,182;57;18;170;7;?;?;?;?
0.46,29;69;3;24;?;?;?;?;?
0.46,69;145;7;143;?;?;?;?;?
0.44,22;170;147;7;143;?;?;?;?
0.61,182;25;24;147;?;?;?;?;?
0.46,29;145;81;?;?;?;?;?;?
0.46,56;69;7;143;?;?;?;?;?
0.44,182;56;69;22;17;?;?;?;?
0.51,5;3;147;?;?;?;?;?;?
0.52,182;56;63;24;147;?;?;?;?
0.42,69;145;22;170;24;17;?;?;?
0.5,182;29;69;145;18;24;?;?;?
0.46,182;56;57;5;22;24;?;?;?
0.71,11;57;147;?;?;?;?;?;?
0.85,11;3;18;?;?;?;?;?;?
0.44,11;56;57;5;145;22;24;?;?
0.45,11;29;69;5;145;?;?;?;?
0.6,182;56;69;3;22;170;?;?;?
0.47,25;5;145;18;?;?;?;?;?
0.43,56;5;170;147;143;?;?;?;?
0.57,56;17;22;147;?;?;?;?;?
0.63,182;29;24;147;?;?;?;?;?
0.42,11;5;145;170;147;7;143;?;?
0.44,56;57;5;145;22;170;24;147;?
0.46,56;57;24;147;7;?;?;?;?
0.66,182;5;145;170;147;?;?;?;?
0.46,11;145;24;147;7;?;?;?;?
0.43,69;22;170;147;143;?;?;?;?
0.4,11;56;5;145;143;?;?;?;?
0.69,29;25;147;?;?;?;?;?;?
0.41,11;57;145;22;7;143;?;?;?
0.6,11;56;145;24;147;?;?;?;?
0.46,11;56;69;145;81;?;?;?;?
0.42,182;5;18;147;17;?;?;?;?
0.68,11;145;18;170;147;?;?;?;?
0.4,29;63;3;18;147;?;?;?;?
0.47,56;5;18;170;7;?;?;?;?
0.42,182;56;28;88;?;?;?;?;?
0.66,182;56;69;170;147;?;?;?;?
0.52,11;57;5;170;147;?;?;?;?
0.41,57;145;28;88;81;?;?;?;?
0.49,182;63;5;?;?;?;?;?;?
0.4,56;63;170;147;7;?;?;?;?
0.49,145;22;147;7;?;?;?;?;?
0.41,25;22;170;17;143;?;?;?;?
0.6,11;56;69;3;18;?;?;?;?
0.41,182;56;69;57;3;18;170;?;?
0.41,11;56;170;143;?;?;?;?;?
0.5,182;56;69;3;22;24;?;?;?
0.73,29;17;18;170;?;?;?;?;?
0.42,182;11;29;69;145;18;?;?;?
0.47,11;29;57;3;22;?;?;?;?
0.41,11;29;57;5;145;170;?;?;?
0.45,56;145;18;170;17;?;?;?;?
0.41,182;69;145;18;170;17;?;?;?
0.43,56;57;3;26;?;?;?;?;?
0.45,56;69;3;22;18;147;?;?;?
0.4,182;3;145;7;?;?;?;?;?
0.41,182;29;63;22;170;17;?;?;?
0.5,29;69;22;24;147;?;?;?;?
0.53,182;69;3;170;147;?;?;?;?
0.41,69;145;170;147;17;143;?;?;?
0.45,182;25;145;170;?;?;?;?;?
0.42,11;56;69;57;3;170;?;?;?
0.41,11;27;147;?;?;?;?;?;?
0.42,69;145;17;7;?;?;?;?;?
0.45,56;29;25;22;170;147;?;?;?
0.51,69;28;81;?;?;?;?;?;?
0.73,145;170;147;?;?;?;?;?;?
0.59,25;63;18;147;?;?;?;?;?
0.6,11;56;69;170;24;?;?;?;?
0.46,182;69;5;170;24;?;?;?;?
0.47,182;57;5;18;24;?;?;?;?
0.43,29;145;22;18;170;24;?;?;?
0.5,11;29;17;22;24;147;?;?;?
0.4,182;56;57;24;143;?;?;?;?
0.45,25;22;24;7;?;?;?;?;?
0.4,56;57;18;24;7;143;?;?;?
0.51,56;57;3;18;170;24;?;?;?
0.44,57;145;22;18;170;24;147;?;?
0.45,182;11;5;18;170;24;?;?;?
0.56,11;22;18;24;?;?;?;?;?
0.42,11;69;170;147;143;?;?;?;?
0.48,182;22;7;?;?;?;?;?;?
0.44,56;29;5;145;170;?;?;?;?
0.41,69;57;170;24;147;?;?;?;?
0.48,182;69;145;28;?;?;?;?;?
0.76,182;56;5;18;?;?;?;?;?
0.49,56;69;170;147;7;?;?;?;?
0.57,11;3;22;18;147;?;?;?;?
0.45,11;57;5;145;17;?;?;?;?
0.41,63;69;145;18;?;?;?;?;?
0.53,11;29;3;22;170;147;?;?;?
0.46,182;25;12;?;?;?;?;?;?
0.41,11;69;57;3;24;?;?;?;?
0.7,11;56;63;?;?;?;?;?;?
0.69,11;56;5;18;170;?;?;?;?
0.6,56;5;145;22;18;170;?;?;?
0.44,182;56;69;22;170;147;7;?;?
0.45,182;25;145;18;?;?;?;?;?
0.49,182;5;22;18;170;147;?;?;?
0.44,11;29;57;145;170;24;?;?;?
0.43,69;145;27;94;?;?;?;?;?
0.45,182;25;170;7;?;?;?;?;?
0.65,182;56;5;147;?;?;?;?;?
0.73,182;25;63;?;?;?;?;?;?
0.75,56;69;145;24;?;?;?;?;?
0.48,25;5;22;?;?;?;?;?;?
0.46,29;25;5;145;22;?;?;?;?
0.49,11;57;5;22;24;?;?;?;?
0.49,182;5;81;?;?;?;?;?;?
0.52,56;3;22;18;170;147;?;?;?
0.86,56;57;22;?;?;?;?;?;?
0.49,11;56;3;145;170;24;?;?;?
0.41,17;147;143;?;?;?;?;?;?
0.47,182;57;170;7;?;?;?;?;?
0.43,11;56;5;145;22;170;7;?;?
0.44,182;11;57;18;24;147;?;?;?
0.43,56;29;63;18;170;147;?;?;?
0.6,56;25;18;147;?;?;?;?;?
0.4,182;11;25;22;18;170;?;?;?
0.41,182;56;69;3;145;170;147;?;?
0.43,56;3;27;94;?;?;?;?;?
0.45,182;69;57;3;22;?;?;?;?
0.42,182;56;69;18;170;147;7;?;?
0.42,56;69;3;28;?;?;?;?;?
0.41,11;25;170;7;143;?;?;?;?
0.45,5;145;18;147;17;?;?;?;?
0.61,56;3;170;24;147;?;?;?;?
0.4,182;56;5;145;22;143;?;?;?
0.59,182;25;63;18;170;?;?;?;?
0.4,182;11;56;69;3;170;?;?;?
0.42,11;5;145;27;81;?;?;?;?
0.54,29;25;63;18;170;147;?;?;?
0.44,11;56;147;7;?;?;?;?;?
0.41,29;63;17;22;170;?;?;?;?
0.67,11;57;22;24;?;?;?;?;?
0.41,29;5;22;147;7;?;?;?;?
0.53,182;27;94;?;?;?;?;?;?
0.44,182;5;170;17;?;?;?;?;?
0.41,11;81;18;?;?;?;?;?;?
0.4,56;57;145;24;147;17;?;?;?
0.43,11;57;24;143;?;?;?;?;?
0.5,11;3;145;22;170;24;147;?;?
0.46,22;170;7;143;?;?;?;?;?
0.63,69;145;22;24;147;?;?;?;?
0.62,11;29;170;24;?;?;?;?;?
0.42,182;56;29;24;147;?;?;?;?
0.48,11;5;145;22;147;7;?;?;?
0.43,11;5;145;24;143;?;?;?;?
0.56,11;56;57;5;22;?;?;?;?
0.52,182;29;17;22;24;147;?;?;?
0.41,56;69;145;18;170;7;143;?;?
0.49,182;145;81;?;?;?;?;?;?
0.53,29;25;63;22;170;24;?;?;?
0.43,11;88;18;?;?;?;?;?;?
0.47,56;5;145;22;170;147;7;?;?
0.44,11;56;29;18;147;?;?;?;?
0.5,56;69;94;?;?;?;?;?;?
0.4,56;57;145;18;170;147;17;?;?
0.45,11;56;57;22;7;?;?;?;?
0.41,29;25;147;7;143;?;?;?;?
0.44,11;29;27;81;?;?;?;?;?
0.48,5;145;22;170;17;?;?;?;?
0.59,182;29;63;18;170;147;?;?;?
0.62,29;3;18;147;?;?;?;?;?
0.45,11;29;170;147;7;?;?;?;?
0.41,27;94;24;?;?;?;?;?;?
0.4,145;22;170;147;17;143;?;?;?
0.49,182;29;69;170;24;?;?;?;?
0.45,56;5;145;24;147;7;?;?;?
0.67,182;29;5;18;?;?;?;?;?
0.45,182;56;17;170;24;147;?;?;?
0.47,182;11;18;170;24;?;?;?;?
0.73,69;145;22;147;?;?;?;?;?
0.41,29;25;145;147;?;?;?;?;?
0.43,182;17;12;81;?;?;?;?;?
0.46,56;29;25;63;18;?;?;?;?
0.46,182;29;147;7;?;?;?;?;?
0.43,182;56;69;145;22;170;17;?;?
0.43,29;57;145;22;18;147;?;?;?
0.52,11;56;57;145;22;18;170;?;?
0.42,182;5;145;7;143;?;?;?;?
0.54,56;29;25;22;?;?;?;?;?
0.46,182;56;145;170;7;?;?;?;?
0.51,11;5;145;88;?;?;?;?;?
0.54,57;22;18;170;147;?;?;?;?
0.43,11;29;57;145;22;18;?;?;?
0.4,29;25;18;24;147;7;?;?;?
0.42,11;57;170;147;143;?;?;?;?
0.71,56;5;145;147;?;?;?;?;?
0.43,3;145;26;?;?;?;?;?;?
0.46,11;56;69;5;22;147;?;?;?
0.41,56;57;28;26;?;?;?;?;?
0.4,11;29;69;5;145;22;170;?;?
0.45,182;69;57;22;147;?;?;?;?
0.47,11;27;12;?;?;?;?;?;?
0.5,3;24;7;?;?;?;?;?;?
0.56,11;29;57;145;18;?;?;?;?
0.44,182;145;22;170;17;?;?;?;?
0.42,182;56;69;145;7;143;?;?;?
0.45,182;56;57;5;145;24;147;?;?
0.42,11;57;18;147;143;?;?;?;?
0.42,11;5;18;170;143;?;?;?;?
0.47,56;29;145;22;?;?;?;?;?
0.45,29;69;145;22;18;147;?;?;?
0.43,56;57;18;24;17;?;?;?;?
0.46,182;57;145;7;?;?;?;?;?
0.47,25;18;147;7;?;?;?;?;?
0.43,182;11;56;5;22;147;?;?;?
0.46,56;22;170;24;7;?;?;?;?
0.42,11;56;29;17;18;170;?;?;?
0.5,29;147;7;?;?;?;?;?;?
0.42,69;57;5;145;18;170;?;?;?
0.43,11;25;69;?;?;?;?;?;?
0.65,182;56;57;145;24;?;?;?;?
0.48,182;56;57;5;145;22;147;?;?
0.42,56;25;63;22;170;24;147;?;?
0.46,25;170;17;?;?;?;?;?;?
0.42,56;69;145;22;170;17;143;?;?
0.55,182;57;145;170;24;147;?;?;?
0.5,29;25;81;?;?;?;?;?;?
0.41,29;17;22;143;?;?;?;?;?
0.4,182;11;57;3;22;147;?;?;?
0.56,182;56;69;5;145;22;?;?;?
0.55,11;56;69;22;24;147;?;?;?
0.5,56;57;94;?;?;?;?;?;?
0.64,29;25;18;170;147;?;?;?;?
0.59,182;170;24;147;?;?;?;?;?
0.85,182;56;69;145;?;?;?;?;?
0.42,56;3;145;81;?;?;?;?;?
0.49,182;29;57;18;170;147;?;?;?
0.59,11;29;3;18;170;?;?;?;?
0.48,182;25;63;18;170;24;?;?;?
0.41,182;11;56;5;145;18;24;?;?
0.42,29;25;24;143;?;?;?;?;?
0.5,56;145;22;18;24;147;?;?;?
0.5,182;56;3;145;24;147;?;?;?
0.48,11;25;28;?;?;?;?;?;?
0.58,56;145;22;18;147;?;?;?;?
0.62,182;56;69;145;22;24;?;?;?
0.44,182;3;18;170;7;?;?;?;?
0.49,11;56;25;24;147;?;?;?;?
0.46,182;69;22;170;7;?;?;?;?
0.73,11;145;147;?;?;?;?;?;?
0.41,29;63;5;24;?;?;?;?;?
0.42,182;145;170;143;?;?;?;?;?
0.44,56;69;24;143;?;?;?;?;?
0.46,182;56;57;145;22;18;170;147;?
0.71,29;25;24;?;?;?;?;?;?
0.45,11;29;24;7;?;?;?;?;?
0.72,182;56;25;?;?;?;?;?;?
0.49,57;145;18;7;?;?;?;?;?
0.44,11;56;5;145;88;81;?;?;?
0.45,182;69;3;170;24;147;?;?;?
0.41,182;57;22;7;143;?;?;?;?
0.47,11;24;17;?;?;?;?;?;?
0.4,182;56;27;12;?;?;?;?;?
0.44,11;3;22;170;7;143;?;?;?
0.42,69;57;145;24;147;?;?;?;?
0.43,11;88;22;?;?;?;?;?;?
0.52,29;5;145;17;?;?;?;?;?
0.55,25;63;170;24;?;?;?;?;?
0.4,69;3;22;7;?;?;?;?;?
0.48,182;25;22;18;24;?;?;?;?
0.41,11;56;69;57;17;?;?;?;?
0.45,56;29;17;147;?;?;?;?;?
0.42,11;57;3;145;22;24;?;?;?
0.44,182;56;5;145;22;18;170;24;?
0.51,11;56;25;63;22;170;?;?;?
0.67,182;3;22;147;?;?;?;?;?
0.43,29;57;88;?;?;?;?;?;?
0.86,56;57;18;?;?;?;?;?;?
0.62,182;56;57;18;170;147;?;?;?
0.41,182;56;69;18;170;17;?;?;?
0.5,182;29;69;22;24;?;?;?;?
0.44,182;56;22;170;17;?;?;?;?
0.42,22;24;7;143;?;?;?;?;?
0.43,57;170;147;7;143;?;?;?;?
0.41,182;56;57;22;170;147;17;?;?
0.42,29;3;22;18;24;147;?;?;?
0.43,182;56;145;18;170;7;?;?;?
0.54,56;17;22;18;?;?;?;?;?
0.4,182;56;25;26;?;?;?;?;?
0.42,11;3;145;81;?;?;?;?;?
0.55,56;57;3;145;18;?;?;?;?
0.63,182;29;22;18;?;?;?;?;?
0.41,29;17;18;143;?;?;?;?;?
0.42,25;3;24;?;?;?;?;?;?
0.43,11;29;63;12;?;?;?;?;?
0.42,11;29;69;145;22;18;170;?;?
0.49,182;29;3;22;24;147;?;?;?
0.59,29;145;170;24;?;?;?;?;?
0.4,63;69;22;170;?;?;?;?;?
0.56,11;29;170;24;147;?;?;?;?
0.42,11;29;5;22;18;147;?;?;?
0.51,56;5;88;?;?;?;?;?;?
0.41,27;94;81;22;?;?;?;?;?
0.49,11;29;63;18;170;24;147;?;?
0.49,182;11;145;18;24;?;?;?;?
0.76,29;17;22;170;?;?;?;?;?
0.59,182;57;18;170;24;?;?;?;?
0.48,182;69;145;88;?;?;?;?;?
0.48,182;56;69;7;?;?;?;?;?
0.64,57;5;18;?;?;?;?;?;?
0.46,11;29;69;3;22;?;?;?;?
0.44,11;69;145;22;143;?;?;?;?
0.51,69;22;170;7;?;?;?;?;?
0.41,182;56;57;22;170;143;?;?;?
0.49,3;22;147;7;?;?;?;?;?
0.6,11;56;69;24;147;?;?;?;?
0.66,56;57;145;18;24;?;?;?;?
0.46,57;5;145;170;24;147;?;?;?
0.49,182;25;17;18;147;?;?;?;?
0.4,5;145;24;147;7;143;?;?;?
0.42,182;17;22;18;24;147;?;?;?
0.41,182;56;57;22;143;?;?;?;?
0.41,182;18;17;143;?;?;?;?;?
0.64,11;29;17;18;170;?;?;?;?
0.41,182;11;12;81;?;?;?;?;?
0.44,18;170;147;17;?;?;?;?;?
0.44,25;18;170;147;7;?;?;?;?
0.66,29;69;22;170;?;?;?;?;?
0.42,182;69;5;18;24;147;?;?;?
0.41,11;5;145;24;17;143;?;?;?
0.63,182;57;5;145;?;?;?;?;?
0.48,182;56;57;81;?;?;?;?;?
0.61,11;25;22;170;24;?;?;?;?
0.59,11;29;57;18;?;?;?;?;?
0.46,56;57;5;170;24;147;?;?;?
0.72,182;56;63;?;?;?;?;?;?
0.68,11;5;22;24;?;?;?;?;?
0.58,11;29;63;22;24;?;?;?;?
0.56,57;145;18;170;24;147;?;?;?
0.44,25;18;24;7;?;?;?;?;?
0.5,56;57;3;18;24;147;?;?;?
0.61,11;56;25;170;?;?;?;?;?
0.53,56;69;145;7;?;?;?;?;?
0.42,182;56;29;25;147;?;?;?;?
0.46,29;69;5;18;170;?;?;?;?
0.6,11;56;63;22;170;?;?;?;?
0.42,182;69;145;22;143;?;?;?;?
0.62,182;56;57;17;?;?;?;?;?
0.42,182;56;69;5;145;17;?;?;?
0.47,11;69;3;22;170;24;147;?;?
0.46,182;56;29;17;22;170;?;?;?
0.44,182;11;5;170;24;147;?;?;?
0.42,182;56;18;147;17;?;?;?;?
0.43,182;11;29;63;170;147;?;?;?
0.41,182;56;29;3;22;170;?;?;?
0.58,57;3;22;170;147;?;?;?;?
0.76,182;5;145;22;170;?;?;?;?
0.59,56;3;145;22;147;?;?;?;?
0.4,11;25;18;147;143;?;?;?;?
0.56,11;63;22;18;170;?;?;?;?
0.81,11;5;145;22;170;?;?;?;?
0.48,11;69;22;147;7;?;?;?;?
0.72,29;63;24;?;?;?;?;?;?
0.45,29;17;24;7;?;?;?;?;?
0.51,11;3;145;22;24;147;?;?;?
0.43,11;69;145;28;88;?;?;?;?
0.47,11;5;145;22;170;147;7;?;?
0.49,56;5;145;22;7;?;?;?;?
0.41,29;63;22;170;147;143;?;?;?
0.5,182;29;57;145;22;170;147;?;?
0.44,182;56;3;22;147;7;?;?;?
0.82,56;5;145;170;?;?;?;?;?
0.49,11;56;25;63;18;170;?;?;?
0.46,69;18;24;7;?;?;?;?;?
0.44,63;147;17;?;?;?;?;?;?
0.51,56;69;18;7;?;?;?;?;?
0.8,182;29;22;?;?;?;?;?;?
0.5,57;5;145;18;170;147;?;?;?
0.45,69;145;27;?;?;?;?;?;?
0.44,182;11;56;145;22;147;?;?;?
0.4,11;88;24;?;?;?;?;?;?
0.77,11;29;22;170;?;?;?;?;?
0.62,29;69;145;18;170;?;?;?;?
0.46,182;57;5;22;170;24;?;?;?
0.51,11;29;3;18;170;147;?;?;?
0.51,182;29;63;18;170;24;147;?;?
0.43,11;145;170;17;143;?;?;?;?
0.45,69;3;145;170;147;?;?;?;?
0.44,11;5;145;17;143;?;?;?;?
0.57,56;5;3;22;?;?;?;?;?
0.47,182;11;56;25;?;?;?;?;?
0.56,182;56;57;22;18;170;?;?;?
0.44,182;11;56;57;22;170;147;?;?
0.44,22;170;17;143;?;?;?;?;?
0.45,56;3;18;170;147;7;?;?;?
0.42,57;24;17;143;?;?;?;?;?
0.43,63;22;170;143;?;?;?;?;?
0.66,57;145;22;24;?;?;?;?;?
0.45,11;56;145;28;81;?;?;?;?
0.54,182;56;25;22;170;147;?;?;?
0.55,29;57;5;?;?;?;?;?;?
0.45,56;69;22;170;24;7;?;?;?
0.4,182;5;170;147;143;?;?;?;?
0.47,63;147;7;?;?;?;?;?;?
0.56,182;56;3;18;24;147;?;?;?
0.49,29;22;170;17;?;?;?;?;?
0.42,29;63;170;147;143;?;?;?;?
0.53,182;29;5;18;170;147;?;?;?
0.58,11;25;18;170;24;?;?;?;?
0.57,56;5;22;18;147;?;?;?;?
0.63,182;29;25;147;?;?;?;?;?
0.52,69;57;145;170;?;?;?;?;?
0.45,182;29;17;145;?;?;?;?;?
0.76,56;57;145;18;170;?;?;?;?
0.44,11;56;170;17;?;?;?;?;?
0.45,182;3;147;7;?;?;?;?;?
0.5,182;25;17;147;?;?;?;?;?
0.42,56;170;24;147;7;?;?;?;?
0.58,56;57;145;22;170;24;147;?;?
0.48,56;69;5;145;22;18;?;?;?
0.47,11;29;18;7;?;?;?;?;?
0.44,182;56;69;145;147;7;?;?;?
0.42,14;14;5;145;?;?;?;?;?
0.45,182;57;145;28;81;?;?;?;?
0.41,182;11;56;69;145;24;147;?;?
0.4,182;69;145;147;143;?;?;?;?
0.67,182;145;18;147;?;?;?;?;?
0.66,69;145;17;?;?;?;?;?;?
0.6,11;69;22;18;170;?;?;?;?
0.58,29;145;22;170;24;?;?;?;?
0.48,182;29;69;145;22;18;?;?;?
0.42,29;69;57;170;?;?;?;?;?
0.48,29;17;28;?;?;?;?;?;?
0.51,69;170;7;?;?;?;?;?;?
0.73,182;3;18;170;?;?;?;?;?
0.41,182;5;145;18;7;143;?;?;?
0.44,56;69;145;27;?;?;?;?;?
0.42,182;56;57;3;22;18;147;?;?
0.41,11;56;69;57;22;24;?;?;?
0.47,56;69;57;3;22;170;?;?;?
0.54,182;56;29;25;?;?;?;?;?
0.42,11;88;170;?;?;?;?;?;?
0.46,56;18;147;17;?;?;?;?;?
0.49,11;29;69;145;22;170;147;?;?
0.48,29;57;145;18;24;147;?;?;?
0.53,56;69;5;22;147;?;?;?;?
0.74,182;29;25;18;?;?;?;?;?
0.47,182;57;22;7;?;?;?;?;?
0.62,11;25;170;24;?;?;?;?;?
0.43,182;29;25;5;18;?;?;?;?
0.47,182;5;170;7;?;?;?;?;?
0.43,57;145;27;?;?;?;?;?;?
0.47,11;5;145;22;17;?;?;?;?
0.45,182;56;69;145;22;18;24;147;?
0.54,182;29;22;18;147;?;?;?;?
0.42,182;57;145;22;170;17;?;?;?
0.47,56;29;145;18;?;?;?;?;?
0.41,11;12;26;81;?;?;?;?;?
0.41,11;3;24;17;143;?;?;?;?
0.47,29;63;3;18;?;?;?;?;?
0.46,182;11;57;145;18;24;?;?;?
0.67,56;3;170;24;?;?;?;?;?
0.44,182;29;63;3;18;?;?;?;?
0.42,182;11;29;63;22;170;147;?;?
0.41,182;29;27;88;?;?;?;?;?
0.61,11;145;22;170;24;147;?;?;?
0.43,182;57;5;22;24;147;?;?;?
0.42,11;57;145;22;147;17;?;?;?
0.62,145;170;24;147;?;?;?;?;?
0.45,11;69;57;3;22;170;?;?;?
0.4,182;5;18;147;143;?;?;?;?
0.49,5;18;17;?;?;?;?;?;?
0.61,182;29;69;145;170;?;?;?;?
0.56,56;63;170;24;?;?;?;?;?
0.42,182;69;57;5;22;?;?;?;?
0.62,56;25;24;?;?;?;?;?;?
0.57,11;69;18;170;24;147;?;?;?
0.44,182;11;56;145;170;147;?;?;?
0.49,56;57;145;12;?;?;?;?;?
0.42,182;29;5;145;22;18;24;?;?
0.42,11;69;145;27;94;?;?;?;?
0.52,11;29;5;145;22;170;147;?;?
0.41,182;11;5;18;170;24;147;?;?
0.5,11;29;69;22;147;?;?;?;?
0.48,11;3;22;170;147;7;?;?;?
0.48,11;3;26;81;?;?;?;?;?
0.57,56;69;3;22;147;?;?;?;?
0.49,182;57;88;?;?;?;?;?;?
0.48,29;69;22;18;170;?;?;?;?
0.47,57;145;22;147;7;?;?;?;?
0.49,56;69;57;3;18;?;?;?;?
0.5,182;29;25;22;18;147;?;?;?
0.59,11;56;69;3;170;?;?;?;?
0.48,182;29;17;18;170;24;147;?;?
0.43,11;56;69;145;22;170;147;7;?
0.64,182;25;170;147;?;?;?;?;?
0.43,29;63;170;7;143;?;?;?;?
0.45,57;5;145;22;170;24;147;?;?
0.43,56;69;170;17;143;?;?;?;?
0.43,11;56;69;170;17;?;?;?;?
0.66,11;29;147;?;?;?;?;?;?
0.43,29;17;145;22;170;?;?;?;?
0.43,11;25;17;170;24;147;?;?;?
0.61,182;56;69;145;22;18;?;?;?
0.45,182;57;5;145;22;170;24;?;?
0.41,182;5;22;170;143;?;?;?;?
0.41,182;29;17;22;18;24;147;?;?
0.43,182;29;57;5;145;22;170;?;?
0.46,182;56;57;22;7;?;?;?;?
0.55,56;3;145;170;24;?;?;?;?
0.56,11;29;63;22;170;24;?;?;?
0.41,11;28;81;22;?;?;?;?;?
0.48,29;57;5;145;170;?;?;?;?
0.68,57;3;170;?;?;?;?;?;?
0.41,56;18;24;7;143;?;?;?;?
0.43,11;170;24;17;?;?;?;?;?
0.46,29;17;18;7;?;?;?;?;?
0.42,182;5;145;22;24;7;?;?;?
0.46,11;56;145;81;?;?;?;?;?
0.41,182;69;145;27;?;?;?;?;?
0.51,182;29;5;145;22;18;?;?;?
0.69,29;25;63;18;?;?;?;?;?
0.6,182;29;25;18;24;?;?;?;?
0.4,56;63;18;147;7;?;?;?;?
0.46,56;69;145;24;147;7;?;?;?
0.58,29;5;145;22;24;?;?;?;?
0.57,29;5;145;24;147;?;?;?;?
0.82,11;5;22;170;?;?;?;?;?
0.41,3;22;147;17;143;?;?;?;?
0.44,11;29;25;63;18;24;147;?;?
0.45,182;29;5;3;22;?;?;?;?
0.47,56;57;143;?;?;?;?;?;?
0.43,11;57;27;94;?;?;?;?;?
0.64,57;18;170;24;?;?;?;?;?
0.41,182;5;145;22;170;147;17;?;?
0.49,182;56;29;63;18;?;?;?;?
0.46,182;56;63;22;170;24;147;?;?
0.45,11;3;170;24;7;?;?;?;?
0.43,11;56;57;3;22;18;170;?;?
0.48,182;57;7;?;?;?;?;?;?
0.41,182;56;69;57;24;147;?;?;?
0.56,11;56;69;145;18;170;24;?;?
0.48,182;56;69;57;145;18;?;?;?
0.42,29;17;22;24;7;?;?;?;?
0.45,11;56;69;3;18;170;24;?;?
0.48,182;29;5;145;170;24;147;?;?
0.56,182;11;57;145;18;?;?;?;?
0.41,29;63;22;147;7;143;?;?;?
0.58,63;22;18;170;?;?;?;?;?
0.5,29;63;28;?;?;?;?;?;?
0.49,182;56;145;22;18;24;?;?;?
0.41,182;56;5;24;147;7;?;?;?
0.67,11;57;18;24;?;?;?;?;?
0.42,29;25;63;17;18;?;?;?;?
0.53,182;56;3;145;170;147;?;?;?
0.41,29;5;170;147;7;?;?;?;?
0.4,11;27;81;18;?;?;?;?;?
0.44,29;5;145;88;81;?;?;?;?
0.43,69;3;145;22;24;?;?;?;?
0.52,182;11;56;69;18;?;?;?;?
0.43,11;57;145;143;?;?;?;?;?
0.46,11;56;25;18;170;24;?;?;?
0.41,17;22;170;7;143;?;?;?;?
0.41,56;29;25;17;18;?;?;?;?
0.54,69;5;147;?;?;?;?;?;?
0.51,56;69;5;22;24;?;?;?;?
0.42,11;57;27;94;81;?;?;?;?
0.44,11;56;3;22;7;?;?;?;?
0.68,11;3;18;24;?;?;?;?;?
0.44,11;63;26;81;?;?;?;?;?
0.41,56;29;17;22;170;24;?;?;?
0.65,11;29;145;22;?;?;?;?;?
0.43,182;27;22;?;?;?;?;?;?
0.54,56;69;3;170;24;?;?;?;?
0.43,69;5;3;?;?;?;?;?;?
0.4,18;170;24;147;7;?;?;?;?
0.45,11;29;3;145;147;?;?;?;?
0.44,182;56;69;57;22;170;147;?;?
0.58,182;25;63;17;?;?;?;?;?
0.5,56;5;18;7;?;?;?;?;?
0.66,11;5;22;18;?;?;?;?;?
0.41,11;69;3;145;18;24;?;?;?
0.46,5;3;17;?;?;?;?;?;?
0.44,56;57;145;22;24;7;?;?;?
0.45,56;69;170;143;?;?;?;?;?
0.46,182;56;57;145;81;?;?;?;?
0.45,56;57;145;22;170;17;?;?;?
0.64,11;56;69;145;18;147;?;?;?
0.42,56;3;145;88;?;?;?;?;?
0.44,182;29;69;145;17;?;?;?;?
0.42,11;5;22;147;7;143;?;?;?
0.55,182;56;57;5;145;22;170;?;?
0.42,56;69;145;27;94;81;?;?;?
0.74,182;56;18;170;?;?;?;?;?
0.45,3;22;147;17;?;?;?;?;?
0.45,11;69;145;18;24;7;?;?;?
0.58,5;22;18;147;?;?;?;?;?
0.48,145;170;17;?;?;?;?;?;?
0.44,3;27;94;?;?;?;?;?;?
0.4,29;63;145;18;147;?;?;?;?
0.62,182;56;3;22;24;?;?;?;?
0.58,11;56;25;18;170;?;?;?;?
0.41,182;17;69;?;?;?;?;?;?
0.41,11;63;170;7;143;?;?;?;?
0.48,25;22;18;170;24;?;?;?;?
0.43,69;145;18;147;7;143;?;?;?
0.4,11;17;5;145;22;?;?;?;?
0.79,182;3;18;?;?;?;?;?;?
0.75,182;56;3;170;?;?;?;?;?
0.42,182;57;5;22;170;24;147;?;?
0.47,182;29;5;145;22;18;170;?;?
