freq,items
0.46,15;41;10;67;67;?;?;?
0.54,41;61;129;?;?;?;?;?
0.68,41;67;67;?;?;?;?;?
0.45,41;29;25;61;?;?;?;?
0.43,20;15;28;10;19;?;?;?
0.45,41;29;17;19;?;?;?;?
0.41,15;25;28;10;67;98;?;?
0.43,20;25;63;60;?;?;?;?
0.45,41;25;10;19;98;?;?;?
0.43,77;28;10;67;28;?;?;?
0.41,41;29;25;63;19;28;98;?
0.42,28;28;67;10;?;?;?;?
0.4,15;178;129;121;?;?;?;?
0.55,25;63;10;67;?;?;?;?
0.45,41;29;28;10;28;67;98;?
0.44,77;41;28;98;?;?;?;?
0.44,25;67;28;67;?;?;?;?
0.44,15;41;17;28;?;?;?;?
0.45,29;67;10;28;98;?;?;?
0.42,20;41;25;10;67;?;?;?
0.44,41;29;27;178;60;?;?;?
0.45,20;29;28;67;10;67;98;?
0.49,15;77;28;19;67;98;?;?
0.67,29;19;28;67;?;?;?;?
0.49,15;77;19;10;67;98;?;?
0.4,20;25;63;67;19;?;?;?
0.42,20;15;77;41;28;10;67;?
0.42,20;28;178;59;?;?;?;?
0.48,20;41;28;19;98;?;?;?
0.54,41;29;121;?;?;?;?;?
0.58,20;29;98;?;?;?;?;?
0.47,15;77;121;?;?;?;?;?
0.49,29;25;63;67;28;?;?;?
0.4,20;15;29;63;10;67;?;?
0.58,15;10;98;?;?;?;?;?
0.42,41;25;63;10;67;10;?;?
0.42,15;25;63;10;67;98;?;?
0.4,20;15;28;19;19;?;?;?
0.42,77;41;29;28;178;?;?;?
0.42,20;29;10;19;10;98;?;?
0.41,77;41;29;27;28;?;?;?
0.48,20;15;77;10;19;?;?;?
0.52,15;41;17;?;?;?;?;?
0.5,20;29;25;19;?;?;?;?
0.4,15;29;17;67;?;?;?;?
0.44,77;27;178;121;?;?;?;?
0.4,29;63;19;67;28;?;?;?
0.48,25;61;121;?;?;?;?;?
0.45,15;29;25;10;28;?;?;?
0.44,15;41;29;28;10;67;98;?
0.54,29;25;63;28;28;?;?;?
0.4,15;29;25;19;10;67;?;?
0.47,29;17;63;28;?;?;?;?
0.45,20;29;10;28;19;98;?;?
0.42,20;15;77;63;10;?;?;?
0.46,25;63;28;10;67;98;?;?
0.64,20;28;67;98;?;?;?;?
0.73,28;28;98;?;?;?;?;?
0.47,15;29;67;10;67;?;?;?
0.46,15;77;41;10;?;?;?;?
0.42,41;19;28;10;?;?;?;?
0.45,25;61;129;?;?;?;?;?
0.47,15;41;28;19;67;?;?;?
0.5,25;63;19;19;?;?;?;?
0.43,29;27;178;60;121;?;?;?
0.42,15;77;41;10;19;?;?;?
0.45,15;29;61;129;?;?;?;?
0.43,20;15;41;29;28;67;?;?
0.49,29;28;10;10;?;?;?;?
0.5,41;25;28;67;98;?;?;?
0.53,77;67;28;?;?;?;?;?
0.44,20;15;41;67;67;98;?;?
0.51,15;29;61;?;?;?;?;?
0.45,77;25;10;?;?;?;?;?
0.47,20;10;67;10;67;98;?;?
0.45,15;29;19;28;19;?;?;?
0.44,20;60;129;121;?;?;?;?
0.54,20;77;10;98;?;?;?;?
0.46,15;29;28;129;?;?;?;?
0.58,29;28;10;28;98;?;?;?
0.46,77;28;19;10;98;?;?;?
0.44,29;63;28;19;10;?;?;?
0.5,20;29;129;121;?;?;?;?
0.4,41;29;25;10;10;67;98;?
0.46,20;29;25;28;67;98;?;?
0.44,20;15;77;41;25;28;?;?
0.51,41;25;67;67;?;?;?;?
0.5,41;63;10;67;98;?;?;?
0.44,41;29;25;28;67;10;?;?
0.55,29;63;28;98;?;?;?;?
0.49,15;41;29;27;178;?;?;?
0.4,41;25;63;60;121;?;?;?
0.46,77;41;28;10;?;?;?;?
0.42,20;29;25;28;67;28;?;?
0.45,15;63;67;98;?;?;?;?
0.56,20;77;67;67;?;?;?;?
0.47,41;63;129;?;?;?;?;?
0.47,29;25;10;10;67;98;?;?
0.4,15;29;10;28;67;28;?;?
0.4,15;29;25;63;28;67;98;?
0.53,20;29;19;10;67;98;?;?
0.42,41;19;28;28;?;?;?;?
0.51,29;19;10;28;67;?;?;?
0.49,20;15;41;29;25;?;?;?
0.56,15;29;28;98;?;?;?;?
0.43,17;10;67;10;?;?;?;?
0.56,20;29;67;28;?;?;?;?
0.4,41;29;25;63;28;67;28;?
0.46,15;29;25;19;67;?;?;?
0.47,29;63;10;10;67;98;?;?
0.41,20;15;77;28;10;28;98;?
0.4,15;77;41;29;28;10;67;?
0.41,29;28;19;67;19;?;?;?
0.47,63;67;28;98;?;?;?;?
0.44,29;10;28;10;28;?;?;?
0.56,20;10;10;67;?;?;?;?
0.51,20;27;28;178;?;?;?;?
0.4,15;41;29;129;121;?;?;?
0.43,20;63;28;10;28;?;?;?
0.42,15;63;59;?;?;?;?;?
0.41,41;17;19;28;98;?;?;?
0.52,15;19;10;28;?;?;?;?
0.49,20;29;63;10;?;?;?;?
0.45,20;77;28;67;28;98;?;?
0.51,15;77;29;28;10;?;?;?
0.61,41;29;67;67;98;?;?;?
0.58,20;28;60;?;?;?;?;?
0.43,15;29;25;63;10;?;?;?
0.46,20;77;41;10;67;?;?;?
0.45,20;77;25;67;?;?;?;?
0.48,20;15;41;28;28;?;?;?
0.52,67;19;67;?;?;?;?;?
0.42,20;15;25;28;67;?;?;?
0.42,15;77;41;29;17;?;?;?
0.53,29;25;59;?;?;?;?;?
0.56,77;19;10;?;?;?;?;?
0.52,29;25;19;28;98;?;?;?
0.42,20;15;77;63;19;?;?;?
0.42,17;10;67;10;98;?;?;?
0.54,25;28;10;98;?;?;?;?
0.4,20;10;28;67;19;98;?;?
0.5,77;10;28;98;?;?;?;?
0.59,41;28;19;67;98;?;?;?
0.44,20;25;63;19;19;?;?;?
0.5,20;63;19;67;?;?;?;?
0.49,29;25;63;28;10;98;?;?
0.42,20;77;19;10;19;?;?;?
0.41,20;17;19;98;?;?;?;?
0.55,19;67;28;?;?;?;?;?
0.43,15;77;28;61;121;?;?;?
0.55,20;67;10;67;?;?;?;?
0.45,29;10;10;28;98;?;?;?
0.44,20;41;29;10;19;?;?;?
0.47,20;29;10;10;28;?;?;?
0.42,20;15;77;41;19;10;98;?
0.44,77;29;10;28;67;98;?;?
0.49,15;41;29;67;?;?;?;?
0.53,27;178;129;?;?;?;?;?
0.54,20;29;28;19;67;?;?;?
0.51,77;28;67;28;?;?;?;?
0.54,20;28;10;19;?;?;?;?
0.62,20;67;28;?;?;?;?;?
0.45,77;41;10;10;?;?;?;?
0.5,20;15;77;67;98;?;?;?
0.4,15;41;25;28;10;?;?;?
0.45,20;41;67;28;98;?;?;?
0.4,20;77;29;28;121;?;?;?
0.58,15;77;10;?;?;?;?;?
0.5,77;25;63;28;?;?;?;?
0.55,20;29;28;19;98;?;?;?
0.44,25;10;10;28;?;?;?;?
0.41,20;15;77;29;10;67;19;?
0.42,25;28;10;19;?;?;?;?
0.43,29;17;28;67;28;?;?;?
0.4,15;77;41;29;19;19;98;?
0.45,20;29;63;10;10;98;?;?
0.51,20;77;10;67;28;?;?;?
0.42,20;15;77;10;19;67;?;?
0.41,41;29;17;28;98;?;?;?
0.59,29;178;121;?;?;?;?;?
0.41,20;15;77;28;19;28;98;?
0.43,20;29;63;28;10;67;?;?
0.59,20;10;28;98;?;?;?;?
0.6,15;27;28;?;?;?;?;?
0.49,20;25;19;67;98;?;?;?
0.44,15;77;29;129;?;?;?;?
0.42,29;10;10;19;98;?;?;?
0.47,15;28;129;121;?;?;?;?
0.52,15;10;28;67;98;?;?;?
0.42,41;29;63;59;121;?;?;?
0.44,20;77;29;28;19;67;98;?
0.61,29;25;19;?;?;?;?;?
0.44,20;77;19;28;19;?;?;?
0.42,15;25;63;28;10;?;?;?
0.41,41;17;28;19;98;?;?;?
0.48,20;77;41;29;63;?;?;?
0.41,41;28;10;19;28;?;?;?
0.42,41;29;25;10;28;67;98;?
0.45,41;25;28;28;67;98;?;?
0.71,29;19;19;98;?;?;?;?
0.45,20;15;29;28;67;67;98;?
0.41,20;77;29;63;10;?;?;?
0.81,41;29;28;?;?;?;?;?
0.43,41;29;17;63;28;?;?;?
0.44,20;41;10;67;19;?;?;?
0.43,29;19;67;10;67;98;?;?
0.47,15;41;28;67;67;98;?;?
0.44,20;25;129;?;?;?;?;?
0.4,10;28;67;28;98;?;?;?
0.43,20;63;19;28;67;98;?;?
0.52,25;19;10;67;?;?;?;?
0.42,41;29;25;61;121;?;?;?
0.43,15;77;25;10;28;?;?;?
0.47,20;15;77;29;10;67;98;?
0.42,20;63;129;121;?;?;?;?
0.44,15;29;67;28;67;?;?;?
0.52,29;27;60;?;?;?;?;?
0.44,20;27;59;?;?;?;?;?
0.52,41;29;28;59;?;?;?;?
0.58,10;28;28;?;?;?;?;?
0.5,77;29;17;?;?;?;?;?
0.52,20;15;19;10;?;?;?;?
0.45,41;29;25;63;19;28;?;?
0.53,15;77;67;28;?;?;?;?
0.4,20;41;19;10;28;98;?;?
0.46,20;41;29;60;?;?;?;?
0.41,15;25;10;67;67;?;?;?
0.41,20;41;25;10;28;?;?;?
0.46,77;41;67;?;?;?;?;?
0.61,20;19;28;98;?;?;?;?
0.45,20;29;63;67;67;98;?;?
0.45,20;77;29;28;67;67;98;?
0.58,10;67;28;98;?;?;?;?
0.64,41;29;19;67;?;?;?;?
0.42,15;41;28;28;28;?;?;?
0.49,29;25;28;10;28;?;?;?
0.49,41;29;25;28;10;?;?;?
0.42,20;29;10;67;10;67;98;?
0.44,19;28;10;98;?;?;?;?
0.54,15;10;67;28;?;?;?;?
0.41,25;17;28;67;?;?;?;?
0.48,15;28;59;?;?;?;?;?
0.42,20;29;25;63;98;?;?;?
0.41,20;29;28;28;10;?;?;?
0.43,20;10;19;28;98;?;?;?
0.48,25;28;19;28;?;?;?;?
0.4,20;41;25;28;19;?;?;?
0.41,77;25;63;10;?;?;?;?
0.49,15;28;28;28;?;?;?;?
0.4,77;29;28;121;?;?;?;?
0.5,41;25;63;28;28;?;?;?
0.44,20;77;41;28;67;98;?;?
0.52,15;77;28;10;28;?;?;?
0.42,77;19;67;28;?;?;?;?
0.47,15;41;28;28;67;98;?;?
0.43,15;19;10;19;98;?;?;?
0.41,20;15;77;25;10;67;?;?
0.42,41;29;17;98;?;?;?;?
0.5,20;15;77;10;98;?;?;?
0.49,29;27;178;60;?;?;?;?
0.41,77;25;63;67;?;?;?;?
0.53,20;41;19;19;?;?;?;?
0.48,25;63;28;10;67;?;?;?
0.6,20;77;28;28;?;?;?;?
0.63,41;29;10;10;?;?;?;?
0.46,20;15;29;10;19;?;?;?
0.4,20;63;10;10;67;98;?;?
0.51,29;63;19;28;98;?;?;?
0.53,19;67;19;98;?;?;?;?
0.51,25;63;28;98;?;?;?;?
0.4,15;63;129;?;?;?;?;?
0.49,41;25;19;19;98;?;?;?
0.56,77;28;19;?;?;?;?;?
0.46,41;29;60;129;?;?;?;?
0.44,25;63;28;10;28;?;?;?
0.55,41;63;19;?;?;?;?;?
0.57,20;29;28;28;67;?;?;?
0.41,20;77;29;28;67;19;98;?
0.42,77;63;10;10;?;?;?;?
0.41,41;25;178;?;?;?;?;?
0.47,20;17;63;?;?;?;?;?
0.51,29;25;17;28;?;?;?;?
0.58,28;67;10;67;98;?;?;?
0.46,20;15;10;67;67;?;?;?
0.58,10;19;67;98;?;?;?;?
0.44,20;77;28;19;28;98;?;?
0.45,41;29;63;61;?;?;?;?
0.5,20;15;77;29;178;?;?;?
0.45,20;27;129;121;?;?;?;?
0.48,41;63;19;10;98;?;?;?
0.47,20;15;77;29;10;98;?;?
0.43,29;178;59;121;?;?;?;?
0.43,20;15;29;28;60;?;?;?
0.48,15;41;28;10;28;?;?;?
0.49,15;10;19;67;?;?;?;?
0.5,20;15;29;63;28;?;?;?
0.4,15;77;41;29;28;67;98;?
0.47,20;29;25;19;28;?;?;?
0.4,15;19;19;67;98;?;?;?
0.42,10;28;28;67;?;?;?;?
0.5,28;10;10;98;?;?;?;?
0.56,15;77;67;67;?;?;?;?
0.44,20;77;63;28;67;?;?;?
0.54,15;77;10;10;98;?;?;?
0.57,15;29;28;19;?;?;?;?
0.41,15;25;63;67;67;98;?;?
0.48,29;10;67;19;67;?;?;?
0.41,20;15;41;29;28;98;?;?
0.43,20;15;77;129;121;?;?;?
0.53,25;10;28;67;?;?;?;?
0.44,29;17;19;28;67;?;?;?
0.47,20;29;25;19;10;?;?;?
0.43,41;29;25;10;67;10;?;?
0.54,41;28;178;121;?;?;?;?
0.44,20;77;41;67;67;?;?;?
0.4,29;28;10;67;67;98;?;?
0.7,41;28;67;?;?;?;?;?
0.43,20;15;77;41;29;178;?;?
0.52,20;25;10;67;?;?;?;?
0.48,15;77;29;28;10;98;?;?
0.46,20;77;41;28;67;?;?;?
0.55,29;67;28;67;98;?;?;?
0.44,20;41;29;28;19;98;?;?
0.5,63;28;10;67;98;?;?;?
0.41,15;77;41;59;?;?;?;?
0.45,15;77;41;28;19;?;?;?
0.42,20;77;25;67;98;?;?;?
0.41,15;41;67;28;67;?;?;?
0.44,41;10;28;10;67;?;?;?
0.46,20;28;28;10;?;?;?;?
0.45,20;77;29;28;19;28;?;?
0.57,41;67;10;67;?;?;?;?
0.45,41;29;178;61;?;?;?;?
0.46,20;15;41;28;178;?;?;?
0.42,15;10;28;67;28;?;?;?
0.42,15;77;41;29;10;10;?;?
0.4,20;15;77;41;29;19;10;?
0.42,15;77;41;29;28;178;?;?
0.52,20;77;67;10;98;?;?;?
0.4,20;41;63;19;28;?;?;?
0.46,28;178;60;121;?;?;?;?
0.42,20;25;28;19;28;?;?;?
0.47,15;10;10;28;?;?;?;?
0.47,77;28;129;?;?;?;?;?
0.45,41;29;27;28;121;?;?;?
0.42,29;17;10;28;67;98;?;?
0.4,25;17;19;67;?;?;?;?
0.44,20;19;10;28;67;98;?;?
0.54,41;29;19;10;28;?;?;?
0.43,15;41;129;121;?;?;?;?
0.43,25;27;178;?;?;?;?;?
0.42,15;77;29;28;61;?;?;?
0.43,29;25;28;67;10;67;?;?
0.66,28;19;67;98;?;?;?;?
0.59,20;29;19;10;?;?;?;?
0.53,25;28;10;67;?;?;?;?
0.41,20;15;41;10;67;10;?;?
0.47,77;29;19;10;98;?;?;?
0.42,29;63;27;178;?;?;?;?
0.4,63;19;28;19;98;?;?;?
0.46,20;41;10;28;67;98;?;?
0.42,41;17;28;10;67;?;?;?
0.4,41;10;19;19;?;?;?;?
0.41,20;29;25;63;67;67;98;?
0.43,77;28;10;19;98;?;?;?
0.4,20;77;41;29;10;10;98;?
0.52,77;67;10;98;?;?;?;?
0.42,15;41;25;67;?;?;?;?
0.55,15;28;67;10;?;?;?;?
0.55,20;29;28;10;67;98;?;?
0.4,15;77;41;67;19;?;?;?
0.45,20;15;29;19;10;67;?;?
0.43,41;29;28;28;67;28;?;?
0.44,20;28;28;10;98;?;?;?
0.42,20;10;28;10;67;98;?;?
0.47,29;17;67;67;98;?;?;?
0.49,15;25;10;?;?;?;?;?
0.46,60;61;121;?;?;?;?;?
0.57,15;29;10;28;?;?;?;?
0.5,15;29;10;19;98;?;?;?
0.4,15;29;17;28;67;?;?;?
0.43,41;29;19;10;28;67;?;?
0.46,29;25;63;19;28;67;?;?
0.54,10;67;10;67;98;?;?;?
0.49,20;19;67;28;?;?;?;?
0.42,15;25;59;?;?;?;?;?
0.41,29;28;67;10;19;?;?;?
0.49,20;29;28;129;?;?;?;?
0.54,41;63;67;?;?;?;?;?
0.5,15;41;28;10;98;?;?;?
0.45,20;25;63;67;98;?;?;?
0.44,77;41;67;67;98;?;?;?
0.49,41;29;10;67;19;98;?;?
0.44,20;25;28;67;67;98;?;?
0.52,41;25;28;10;?;?;?;?
0.54,19;67;67;?;?;?;?;?
0.4,20;41;63;19;98;?;?;?
0.49,29;27;129;121;?;?;?;?
0.41,20;41;29;28;67;19;?;?
0.41,20;29;25;28;10;28;?;?
0.41,20;41;25;19;10;?;?;?
0.66,10;67;10;?;?;?;?;?
0.41,41;29;17;10;98;?;?;?
0.51,20;29;28;67;19;?;?;?
0.51,77;28;67;10;?;?;?;?
0.41,41;29;63;19;10;28;?;?
0.45,29;28;60;61;?;?;?;?
0.42,29;60;61;129;?;?;?;?
0.43,41;27;28;60;?;?;?;?
0.51,20;41;28;98;?;?;?;?
0.43,20;15;29;10;67;10;98;?
0.48,41;28;178;60;?;?;?;?
0.45,77;25;17;?;?;?;?;?
0.43,20;15;77;41;19;67;98;?
0.57,15;67;10;?;?;?;?;?
0.61,20;29;67;?;?;?;?;?
0.48,20;77;29;19;98;?;?;?
0.43,15;27;28;121;?;?;?;?
0.51,15;77;29;67;?;?;?;?
0.55,20;10;10;67;98;?;?;?
0.42,178;60;129;?;?;?;?;?
0.45,15;41;10;28;67;98;?;?
0.44,15;77;19;28;19;?;?;?
0.41,15;77;41;10;67;28;?;?
0.49,77;29;27;178;?;?;?;?
0.43,17;28;67;28;?;?;?;?
0.47,20;29;25;10;28;?;?;?
0.6,20;77;19;?;?;?;?;?
0.44,15;77;41;67;98;?;?;?
0.42,28;10;67;10;98;?;?;?
0.44,20;15;77;28;19;10;?;?
0.46,29;17;19;10;98;?;?;?
0.61,41;29;60;?;?;?;?;?
0.42,15;29;63;10;19;?;?;?
0.44,20;77;63;10;67;?;?;?
0.48,15;63;28;28;?;?;?;?
0.48,20;77;41;178;?;?;?;?
0.48,29;25;28;67;10;98;?;?
0.46,15;41;29;28;98;?;?;?
0.4,20;17;19;19;98;?;?;?
0.48,20;77;29;28;28;98;?;?
0.42,15;77;63;67;67;?;?;?
0.45,41;29;63;10;19;?;?;?
0.47,41;17;28;28;?;?;?;?
0.43,29;25;63;67;19;98;?;?
0.56,63;67;98;?;?;?;?;?
0.4,20;77;41;29;28;67;98;?
0.51,41;10;28;19;98;?;?;?
0.41,15;29;25;63;28;10;?;?
0.42,15;25;63;19;10;?;?;?
0.51,29;25;10;28;98;?;?;?
0.47,15;29;63;10;67;?;?;?
0.46,17;28;10;98;?;?;?;?
0.42,15;77;19;10;19;?;?;?
0.45,20;77;29;10;67;67;?;?
0.48,20;10;19;10;?;?;?;?
0.42,29;10;28;28;67;?;?;?
0.47,41;29;19;28;19;98;?;?
0.42,15;77;41;29;28;10;?;?
0.46,19;28;10;?;?;?;?;?
0.48,77;29;10;67;98;?;?;?
0.41,20;17;10;98;?;?;?;?
0.46,28;10;19;67;98;?;?;?
0.4,20;17;60;?;?;?;?;?
0.5,20;77;25;63;28;?;?;?
0.44,15;25;19;19;98;?;?;?
0.4,41;10;10;19;?;?;?;?
0.44,15;77;41;28;67;98;?;?
0.61,15;28;10;?;?;?;?;?
0.46,20;63;10;28;67;?;?;?
0.41,20;15;19;28;19;?;?;?
0.42,41;29;25;10;19;98;?;?
0.42,20;15;25;28;28;?;?;?
0.43,15;29;28;61;121;?;?;?
0.47,20;25;19;19;98;?;?;?
0.47,28;28;10;67;?;?;?;?
0.44,29;63;10;28;28;?;?;?
0.41,29;17;67;19;98;?;?;?
0.44,20;77;41;29;28;28;?;?
0.53,15;29;19;28;98;?;?;?
0.41,41;29;17;67;10;?;?;?
0.42,20;77;63;10;67;98;?;?
0.42,20;77;28;19;10;67;?;?
0.61,41;10;67;28;?;?;?;?
0.45,29;10;28;19;67;98;?;?
0.42,20;77;61;129;121;?;?;?
0.55,20;15;19;?;?;?;?;?
0.46,41;29;19;10;19;?;?;?
0.64,20;29;19;?;?;?;?;?
0.46,20;15;41;28;67;?;?;?
0.6,41;10;28;98;?;?;?;?
0.45,20;77;10;28;19;?;?;?
0.55,29;19;67;19;?;?;?;?
0.42,41;29;17;60;?;?;?;?
0.42,25;10;67;10;67;?;?;?
0.43,29;27;28;129;?;?;?;?
0.49,15;77;10;67;67;98;?;?
0.4,25;19;10;19;98;?;?;?
0.45,15;10;28;10;98;?;?;?
0.42,60;61;129;?;?;?;?;?
0.48,25;67;28;98;?;?;?;?
0.58,15;67;98;?;?;?;?;?
0.52,41;28;10;28;67;?;?;?
0.41,15;77;28;19;19;98;?;?
0.4,20;77;41;10;67;67;?;?
0.47,20;41;19;28;67;98;?;?
0.4,20;41;29;28;19;10;?;?
0.51,20;41;28;10;98;?;?;?
0.68,41;19;28;?;?;?;?;?
0.49,15;41;29;28;178;?;?;?
0.43,41;29;25;63;28;10;98;?
0.41,15;25;10;19;98;?;?;?
0.42,20;29;17;19;?;?;?;?
0.41,41;28;28;10;67;?;?;?
0.46,41;63;28;19;98;?;?;?
0.43,15;29;28;10;67;28;?;?
0.53,15;10;67;67;?;?;?;?
0.4,63;10;19;10;?;?;?;?
0.43,15;77;29;28;67;19;?;?
0.72,10;10;98;?;?;?;?;?
0.45,20;63;10;67;28;?;?;?
0.55,15;29;28;28;98;?;?;?
0.43,20;41;10;10;67;98;?;?
0.4,20;77;28;67;10;28;?;?
0.46,29;25;63;10;28;98;?;?
0.44,20;25;28;10;67;98;?;?
0.66,20;28;19;?;?;?;?;?
0.57,41;28;121;?;?;?;?;?
0.5,25;28;19;67;?;?;?;?
0.5,20;25;28;10;?;?;?;?
0.42,20;29;19;67;67;?;?;?
0.45,15;19;67;19;?;?;?;?
0.46,15;41;29;28;67;98;?;?
0.49,20;25;19;10;?;?;?;?
0.4,20;29;25;19;10;28;?;?
0.41,63;19;10;28;98;?;?;?
0.41,20;15;28;10;28;67;?;?
0.45,20;15;29;28;67;10;?;?
0.42,20;41;61;129;?;?;?;?
0.49,20;41;29;63;28;?;?;?
0.43,77;41;28;28;67;?;?;?
0.44,20;41;59;121;?;?;?;?
0.46,15;41;29;10;10;98;?;?
0.49,29;27;178;129;?;?;?;?
0.41,77;25;67;67;98;?;?;?
0.48,20;29;28;67;28;98;?;?
0.49,41;178;61;?;?;?;?;?
0.57,15;77;27;178;?;?;?;?
0.44,41;17;67;98;?;?;?;?
0.47,29;10;28;10;67;98;?;?
0.51,15;77;41;63;?;?;?;?
0.45,41;29;63;28;28;98;?;?
0.43,77;41;28;10;67;?;?;?
0.42,29;28;28;67;19;?;?;?
0.44,41;29;28;67;28;67;98;?
0.55,20;41;178;?;?;?;?;?
0.45,20;15;41;19;19;?;?;?
0.42,29;25;63;10;19;67;?;?
0.45,41;29;25;63;28;98;?;?
0.46,20;25;28;19;98;?;?;?
0.42,41;29;178;61;121;?;?;?
0.43,77;41;28;10;98;?;?;?
0.41,20;15;77;10;28;19;?;?
0.41,20;77;17;63;?;?;?;?
0.45,20;25;19;10;67;?;?;?
0.4,29;63;19;10;19;?;?;?
0.56,77;10;10;?;?;?;?;?
0.43,29;27;59;121;?;?;?;?
0.48,29;28;178;61;?;?;?;?
0.47,20;77;29;28;10;28;?;?
0.48,20;77;29;28;67;98;?;?
0.56,29;28;60;121;?;?;?;?
0.47,41;29;67;28;67;98;?;?
0.45,29;28;178;59;?;?;?;?
0.67,41;29;178;?;?;?;?;?
0.46,15;29;10;67;28;98;?;?
0.44,29;25;10;19;28;?;?;?
0.43,17;28;28;67;98;?;?;?
0.53,41;28;60;121;?;?;?;?
0.53,20;77;19;10;98;?;?;?
0.44,41;17;28;98;?;?;?;?
0.4,20;25;10;19;67;?;?;?
0.45,20;25;61;?;?;?;?;?
0.49,20;15;77;19;10;98;?;?
0.42,20;15;77;29;17;28;?;?
0.43,20;15;77;41;10;98;?;?
0.4,41;29;28;178;59;?;?;?
0.48,20;15;10;19;?;?;?;?
0.46,20;63;10;19;?;?;?;?
0.47,20;41;29;67;67;98;?;?
0.56,15;29;28;178;?;?;?;?
0.44,20;25;63;19;10;?;?;?
0.43,20;77;28;67;10;67;?;?
0.48,20;41;59;?;?;?;?;?
0.42,29;28;10;28;19;98;?;?
0.42,15;178;129;?;?;?;?;?
0.45,20;15;77;29;28;10;28;?
0.44,20;77;41;28;98;?;?;?
0.56,20;29;60;?;?;?;?;?
0.59,20;15;77;25;?;?;?;?
0.42,20;15;41;29;19;19;?;?
0.56,15;41;29;63;?;?;?;?
0.55,20;77;67;98;?;?;?;?
0.49,15;77;28;60;?;?;?;?
0.41,15;77;25;67;10;?;?;?
0.52,20;77;28;19;98;?;?;?
0.45,77;63;19;?;?;?;?;?
0.44,41;29;10;28;67;28;?;?
0.54,29;28;61;129;?;?;?;?
0.44,15;29;10;19;28;?;?;?
0.68,29;28;10;67;98;?;?;?
0.46,178;61;129;121;?;?;?;?
0.41,20;63;67;10;67;?;?;?
0.55,15;41;19;?;?;?;?;?
0.41,20;67;10;28;98;?;?;?
0.43,20;77;29;28;67;19;?;?
0.42,20;29;25;63;28;10;?;?
0.44,29;25;28;67;19;98;?;?
0.48,15;77;41;178;?;?;?;?
0.64,20;25;28;?;?;?;?;?
0.49,29;17;19;10;?;?;?;?
0.4,15;77;25;19;19;98;?;?
0.45,15;63;10;67;98;?;?;?
0.43,77;41;28;28;98;?;?;?
0.43,20;15;28;121;?;?;?;?
0.49,20;29;61;121;?;?;?;?
0.66,41;67;67;98;?;?;?;?
0.47,15;10;28;10;?;?;?;?
0.44,15;77;27;178;121;?;?;?
0.44,41;17;10;10;?;?;?;?
0.45,15;77;29;28;28;67;98;?
0.42,77;41;10;28;67;?;?;?
0.52,20;27;178;121;?;?;?;?
0.45,29;63;10;19;67;?;?;?
0.52,20;15;10;28;?;?;?;?
0.51,29;59;129;?;?;?;?;?
0.58,10;67;19;98;?;?;?;?
0.46,20;29;25;67;98;?;?;?
0.42,15;77;29;25;19;?;?;?
0.5,29;25;63;28;19;?;?;?
0.41,77;28;19;28;67;?;?;?
0.48,15;29;10;67;19;?;?;?
0.41,15;77;29;63;28;28;?;?
0.57,41;29;19;28;67;?;?;?
0.44,29;28;10;67;19;98;?;?
0.64,29;19;10;28;?;?;?;?
0.47,15;77;29;28;28;67;?;?
0.42,20;15;77;41;19;19;98;?
0.44,29;25;63;28;67;10;98;?
0.6,29;63;10;?;?;?;?;?
0.41,29;25;17;28;67;?;?;?
0.47,41;28;178;129;?;?;?;?
0.51,20;77;29;67;?;?;?;?
0.66,15;29;63;?;?;?;?;?
0.42,15;41;29;10;19;98;?;?
0.52,41;28;10;19;98;?;?;?
0.41,77;63;67;10;?;?;?;?
0.48,41;19;67;19;98;?;?;?
0.41,77;29;63;28;67;?;?;?
0.46,20;63;19;19;98;?;?;?
0.59,29;28;67;19;98;?;?;?
0.67,10;67;28;?;?;?;?;?
0.43,29;25;63;10;10;67;?;?
0.51,20;15;29;178;?;?;?;?
0.41,20;77;29;63;19;?;?;?
0.49,28;178;61;121;?;?;?;?
0.43,20;41;29;67;19;?;?;?
0.51,41;25;63;19;?;?;?;?
0.49,27;61;129;?;?;?;?;?
0.45,77;25;67;?;?;?;?;?
0.44,20;41;28;129;?;?;?;?
0.44,20;25;67;19;?;?;?;?
0.49,29;27;178;61;?;?;?;?
0.42,20;25;10;10;67;?;?;?
0.6,20;29;63;28;?;?;?;?
0.51,20;41;28;67;98;?;?;?
0.51,20;15;77;17;?;?;?;?
0.45,29;25;63;10;19;98;?;?
0.42,15;41;28;67;19;98;?;?
0.41,77;29;10;10;67;98;?;?
0.43,15;41;61;121;?;?;?;?
0.5,20;19;10;28;98;?;?;?
0.59,41;29;28;67;67;?;?;?
0.43,20;41;25;17;?;?;?;?
0.45,15;77;41;25;28;?;?;?
0.5,17;19;67;?;?;?;?;?
0.66,20;19;10;?;?;?;?;?
0.43,41;29;63;28;67;67;?;?
0.46,15;29;10;28;19;?;?;?
0.48,15;25;10;67;?;?;?;?
0.42,20;17;10;10;?;?;?;?
0.45,20;63;61;?;?;?;?;?
0.46,20;77;41;28;10;?;?;?
0.48,20;77;29;28;98;?;?;?
0.58,29;19;28;19;?;?;?;?
0.41,41;29;10;28;28;98;?;?
0.45,29;25;28;19;10;?;?;?
0.58,41;10;67;10;98;?;?;?
0.52,20;28;129;121;?;?;?;?
