freq,items
0.41,75;212;63;18;?;?
0.44,20;26;18;170;24;?
0.46,20;75;25;17;?;?
0.59,75;212;164;?;?;?
0.74,29;63;18;?;?;?
0.41,20;75;212;164;21;?
0.54,20;88;164;?;?;?
0.5,12;212;21;?;?;?
0.43,20;75;170;24;147;?
0.51,20;164;22;18;?;?
0.55,18;170;24;?;?;?
0.46,29;25;26;22;170;?
0.41,28;22;24;147;?;?
0.44,25;17;8;?;?;?
0.51,12;25;63;?;?;?
0.43,20;75;212;164;170;?
0.41,14;25;21;116;?;?
0.51,75;63;22;170;?;?
0.42,20;212;8;116;?;?
0.73,29;25;18;?;?;?
0.45,20;14;29;26;?;?
0.46,20;29;25;22;18;170
0.58,29;25;24;?;?;?
0.43,12;63;26;?;?;?
0.4,20;17;63;?;?;?
0.41,75;212;63;170;?;?
0.48,88;17;22;?;?;?
0.42,75;212;164;18;?;?
0.47,88;6;18;?;?;?
0.44,20;29;25;17;22;?
0.4,75;17;24;?;?;?
0.52,20;28;22;?;?;?
0.43,20;29;25;17;22;170
0.41,20;75;22;18;147;?
0.65,20;26;170;?;?;?
0.59,20;75;212;164;?;?
0.43,25;63;170;24;?;?
0.48,20;14;63;170;?;?
0.51,26;6;18;?;?;?
0.5,14;6;21;?;?;?
0.44,14;88;212;26;?;?
0.58,14;26;6;?;?;?
0.41,17;164;24;?;?;?
0.4,25;63;18;170;24;?
0.42,88;26;22;18;?;?
0.44,20;212;26;18;?;?
0.42,20;14;17;21;?;?
0.4,63;164;22;18;?;?
0.44,26;6;22;18;?;?
0.43,20;29;25;170;24;?
0.4,75;26;22;170;147;?
0.53,63;26;164;?;?;?
0.65,20;75;22;170;?;?
0.54,14;17;18;?;?;?
0.41,20;75;25;8;?;?
0.61,29;18;147;?;?;?
0.49,75;63;18;170;?;?
0.41,12;212;22;170;24;?
0.41,28;212;26;164;?;?
0.45,25;63;22;170;147;?
0.41,14;25;8;116;?;?
0.62,20;63;18;170;?;?
0.44,20;6;22;170;24;?
0.42,14;164;116;?;?;?
0.43,75;6;24;?;?;?
0.48,20;63;18;24;?;?
0.52,20;75;212;21;?;?
0.41,88;26;8;?;?;?
0.45,14;22;24;147;?;?
0.5,20;88;212;18;?;?
0.42,20;14;75;63;18;?
0.44,20;14;75;26;22;170
0.4,14;75;212;26;18;?
0.45,12;22;170;24;?;?
0.43,12;29;25;22;?;?
0.46,12;22;24;?;?;?
0.48,12;88;18;?;?;?
0.5,14;22;24;?;?;?
0.49,20;63;22;170;147;?
0.57,20;75;212;22;170;?
0.57,29;22;170;24;?;?
0.45,28;17;18;170;?;?
0.41,28;26;8;?;?;?
0.4,18;170;21;?;?;?
0.61,29;6;22;170;?;?
0.54,25;63;21;?;?;?
0.49,14;17;164;?;?;?
0.47,14;17;6;?;?;?
0.47,29;63;22;170;24;147
0.4,20;26;164;24;147;?
0.43,29;63;26;18;170;?
0.55,29;26;22;18;?;?
0.47,75;21;116;?;?;?
0.46,25;63;17;?;?;?
0.48,20;29;26;21;?;?
0.42,20;88;26;6;?;?
0.45,14;164;22;18;?;?
0.44,14;75;164;21;?;?
0.49,26;164;24;?;?;?
0.51,14;25;164;?;?;?
0.46,12;25;21;?;?;?
0.44,20;29;164;24;?;?
0.43,14;26;6;22;?;?
0.59,20;14;75;212;?;?
0.42,12;212;22;170;147;?
0.58,20;75;212;26;?;?
0.53,18;24;147;?;?;?
0.44,20;75;212;22;147;?
0.43,20;14;24;147;?;?
0.42,14;6;116;?;?;?
0.49,75;17;22;170;?;?
0.46,88;26;21;?;?;?
0.53,29;17;18;147;?;?
0.44,14;75;170;24;?;?
0.45,28;63;21;?;?;?
0.45,29;63;26;170;?;?
0.52,75;164;22;?;?;?
0.44,20;25;6;22;?;?
0.55,20;14;26;164;?;?
0.44,12;88;212;164;?;?
0.47,28;63;18;170;?;?
0.47,88;212;24;?;?;?
0.57,14;26;170;?;?;?
0.43,28;63;6;?;?;?
0.41,20;22;21;?;?;?
0.44,20;212;22;147;?;?
0.47,28;26;21;?;?;?
0.45,29;63;164;18;170;?
0.46,14;25;63;22;?;?
0.46,26;170;24;147;?;?
0.42,20;14;75;25;63;?
0.46,20;88;26;164;?;?
0.47,29;6;164;?;?;?
0.41,88;17;6;?;?;?
0.55,29;63;116;?;?;?
0.4,20;75;26;164;21;?
0.47,20;14;8;?;?;?
0.41,20;14;212;8;?;?
0.41,14;63;22;24;?;?
0.51,20;29;17;21;?;?
0.4,14;29;25;6;?;?
0.4,14;212;26;21;?;?
0.61,20;29;63;18;?;?
0.53,29;25;26;164;?;?
0.62,75;18;170;?;?;?
0.4,25;164;116;?;?;?
0.59,20;63;21;?;?;?
0.45,29;17;22;170;24;147
0.41,26;164;170;24;?;?
0.65,20;26;6;?;?;?
0.44,17;26;170;?;?;?
0.43,14;75;21;116;?;?
0.49,25;26;22;?;?;?
0.44,6;170;24;147;?;?
0.73,25;22;170;?;?;?
0.5,29;26;164;18;?;?
0.43,12;28;164;?;?;?
0.56,29;17;8;?;?;?
